"","Id","Age","Job","Marital","Education","Default","Balance","HHInsurance","CarLoan","Communication","LastContactDay","LastContactMonth","NoOfContacts","DaysPassed","PrevAttempts","Outcome","CallDuration","CallHour","AgeBucket","BalanceBucket"
"3166",3166,34,"technician","married","tertiary","0",197,"0","0","cellular",20,"aug",3,-1,0,"unknown",78,"9","(33.4,41.1]","BelowAverage"
"3167",3167,49,"blue-collar","married","secondary","0",1946,"0","0","cellular",19,"oct",1,95,1,"success",192,"17","(48.8,56.5]","AboveAverage"
"3168",3168,35,"entrepreneur","single","tertiary","0",145,"1","0","cellular",18,"jul",2,-1,0,"unknown",799,"11","(33.4,41.1]","BelowAverage"
"3169",3169,33,"blue-collar","married","secondary","0",0,"1","1","cellular",31,"jul",43,-1,0,"unknown",16,"17","(25.7,33.4]","Negative"
"3170",3170,43,"technician","married","secondary","0",481,"0","0","cellular",20,"aug",2,-1,0,"unknown",196,"15","(41.1,48.8]","BelowAverage"
"3171",3171,49,"management","married","secondary","0",321,"0","0","unknown",9,"jun",3,-1,0,"unknown",135,"17","(48.8,56.5]","BelowAverage"
"3172",3172,37,"technician","married","secondary","0",4030,"1","0","unknown",26,"may",5,-1,0,"unknown",178,"13","(33.4,41.1]","AboveAverage"
"3173",3173,44,"blue-collar","married","primary","0",858,"1","0","unknown",21,"may",5,-1,0,"unknown",362,"13","(41.1,48.8]","BelowAverage"
"3174",3174,60,"technician","married","secondary","0",10925,"0","0","cellular",23,"oct",3,185,1,"success",270,"12","(56.5,64.2]","AboveAverage"
"3175",3175,32,"blue-collar","married","secondary","0",715,"1","0","unknown",8,"may",2,-1,0,"unknown",108,"15","(25.7,33.4]","BelowAverage"
"3176",3176,39,"management","married","primary","0",3760,"0","1","cellular",17,"jul",1,-1,0,"unknown",262,"12","(33.4,41.1]","AboveAverage"
"3177",3177,30,"services","married","secondary","0",7032,"0","0","cellular",17,"jul",1,-1,0,"unknown",102,"17","(25.7,33.4]","AboveAverage"
"3178",3178,33,"unemployed","single","tertiary","0",685,"1","0","cellular",2,"feb",1,96,2,"failure",105,"14","(25.7,33.4]","BelowAverage"
"3179",3179,41,"blue-collar","married","secondary","0",1020,"1","0","unknown",29,"may",1,-1,0,"unknown",276,"11","(33.4,41.1]","BelowAverage"
"3180",3180,46,"technician","married","secondary","0",1167,"1","0","cellular",21,"nov",2,-1,0,"unknown",1540,"16","(41.1,48.8]","BelowAverage"
"3181",3181,28,"blue-collar","single","secondary","0",7,"1","1","unknown",9,"may",3,-1,0,"unknown",125,"12","(25.7,33.4]","BelowAverage"
"3182",3182,26,"admin.","single","secondary","0",766,"0","0","cellular",15,"oct",2,-1,0,"unknown",457,"12","(25.7,33.4]","BelowAverage"
"3183",3183,48,"housemaid","married","primary","0",332,"1","0","cellular",1,"jun",1,-1,0,"unknown",262,"9","(41.1,48.8]","BelowAverage"
"3184",3184,37,"housemaid","married","primary","0",2410,"0","0","cellular",4,"aug",1,-1,0,"unknown",315,"14","(33.4,41.1]","AboveAverage"
"3185",3185,38,"admin.","single","secondary","0",2600,"1","0","cellular",19,"nov",1,-1,0,"unknown",67,"9","(33.4,41.1]","AboveAverage"
"3186",3186,30,"technician","single","secondary","0",1395,"1","0","cellular",15,"may",2,354,1,"failure",199,"11","(25.7,33.4]","BelowAverage"
"3187",3187,48,"management","married","tertiary","0",1,"0","0","telephone",10,"nov",1,-1,0,"unknown",248,"10","(41.1,48.8]","BelowAverage"
"3188",3188,59,"management","married","tertiary","0",553,"1","0","cellular",7,"jul",3,-1,0,"unknown",1272,"15","(56.5,64.2]","BelowAverage"
"3189",3189,59,"retired","married","primary","0",363,"0","0","cellular",30,"apr",1,-1,0,"unknown",400,"9","(56.5,64.2]","BelowAverage"
"3190",3190,59,"technician","married","secondary","0",2308,"0","0","cellular",30,"apr",1,87,1,"other",815,"17","(56.5,64.2]","AboveAverage"
"3191",3191,44,"blue-collar","married","primary","0",3407,"1","0","unknown",15,"may",2,-1,0,"unknown",179,"14","(41.1,48.8]","AboveAverage"
"3192",3192,34,"admin.","married","tertiary","0",899,"1","0","unknown",12,"nov",1,170,3,"failure",114,"13","(33.4,41.1]","BelowAverage"
"3193",3193,55,"entrepreneur","married","secondary","0",27624,"0","0","telephone",3,"jun",1,-1,0,"unknown",437,"17","(48.8,56.5]","AboveAverage"
"3194",3194,38,"technician","married","secondary","0",300,"0","0","cellular",29,"aug",5,-1,0,"unknown",125,"10","(33.4,41.1]","BelowAverage"
"3195",3195,27,"management","single","tertiary","0",102,"0","0","unknown",26,"jul",1,-1,0,"unknown",9,"10","(25.7,33.4]","BelowAverage"
"3196",3196,19,"student","single","secondary","0",329,"0","0","cellular",30,"apr",1,190,2,"success",169,"15","(17.9,25.7]","BelowAverage"
"3197",3197,51,"management","married","tertiary","1",0,"0","1","cellular",29,"jul",6,-1,0,"unknown",204,"9","(48.8,56.5]","Negative"
"3198",3198,32,"blue-collar","married","secondary","0",1905,"1","0","cellular",16,"jul",2,-1,0,"unknown",709,"9","(25.7,33.4]","AboveAverage"
"3199",3199,49,"management","married","primary","0",1330,"0","1","unknown",18,"jun",1,-1,0,"unknown",37,"14","(48.8,56.5]","BelowAverage"
"3200",3200,39,"entrepreneur","married","secondary","0",5562,"0","0","cellular",20,"nov",3,-1,0,"unknown",149,"9","(33.4,41.1]","AboveAverage"
"3201",3201,80,"retired","divorced","primary","0",5861,"0","0","telephone",26,"apr",8,-1,0,"unknown",92,"10","(79.6,87.3]","AboveAverage"
"3202",3202,42,"technician","married","secondary","0",2152,"0","0","cellular",30,"mar",2,181,2,"failure",361,"11","(41.1,48.8]","AboveAverage"
"3203",3203,57,"blue-collar","married","secondary","0",1316,"0","0","cellular",28,"jan",2,182,5,"failure",221,"9","(56.5,64.2]","BelowAverage"
"3204",3204,54,"blue-collar","divorced","primary","0",4401,"0","0","telephone",13,"may",1,183,2,"success",414,"13","(48.8,56.5]","AboveAverage"
"3205",3205,48,"entrepreneur","married","secondary","0",0,"1","0","cellular",11,"may",3,-1,0,"unknown",430,"12","(41.1,48.8]","Negative"
"3206",3206,62,"retired","married","primary","0",383,"0","0","cellular",10,"sep",1,-1,0,"unknown",276,"12","(56.5,64.2]","BelowAverage"
"3207",3207,28,"blue-collar","single","secondary","0",1,"0","0","unknown",28,"may",1,-1,0,"unknown",181,"16","(25.7,33.4]","BelowAverage"
"3208",3208,43,"blue-collar","single","primary","0",0,"0","0","cellular",9,"jul",1,-1,0,"unknown",1242,"9","(41.1,48.8]","Negative"
"3209",3209,59,"blue-collar","married","primary","0",3062,"1","0","cellular",14,"aug",2,-1,0,"unknown",87,"10","(56.5,64.2]","AboveAverage"
"3210",3210,39,"blue-collar","single","primary","0",0,"1","1","cellular",13,"may",5,-1,0,"unknown",1975,"11","(33.4,41.1]","Negative"
"3211",3211,37,"blue-collar","married","secondary","0",398,"1","0","unknown",19,"may",1,-1,0,"unknown",206,"12","(33.4,41.1]","BelowAverage"
"3212",3212,35,"management","single","tertiary","0",3576,"1","0","cellular",19,"aug",1,-1,0,"unknown",68,"15","(33.4,41.1]","AboveAverage"
"3213",3213,26,"technician","divorced","secondary","0",21,"1","0","unknown",27,"may",1,-1,0,"unknown",133,"14","(25.7,33.4]","BelowAverage"
"3214",3214,29,"management","single","tertiary","0",1388,"1","0","cellular",15,"may",3,-1,0,"unknown",157,"16","(25.7,33.4]","BelowAverage"
"3215",3215,56,"retired","married","tertiary","0",5,"0","0","cellular",23,"jul",3,-1,0,"unknown",122,"14","(48.8,56.5]","BelowAverage"
"3216",3216,31,"technician","divorced","secondary","0",-1185,"1","0","unknown",16,"jun",5,-1,0,"unknown",81,"15","(25.7,33.4]","Negative"
"3217",3217,52,"technician","married","secondary","0",2944,"0","0","cellular",22,"aug",18,-1,0,"unknown",22,"11","(48.8,56.5]","AboveAverage"
"3218",3218,35,"blue-collar","married","primary","0",623,"1","0","cellular",6,"may",2,-1,0,"unknown",97,"14","(33.4,41.1]","BelowAverage"
"3219",3219,35,"management","married","tertiary","0",3168,"0","0","cellular",22,"aug",30,-1,0,"unknown",24,"12","(33.4,41.1]","AboveAverage"
"3220",3220,27,"management","single","tertiary","0",107,"0","0","cellular",18,"oct",3,-1,0,"unknown",767,"14","(25.7,33.4]","BelowAverage"
"3221",3221,41,"self-employed","single","tertiary","0",1755,"0","0","unknown",11,"jun",10,-1,0,"unknown",152,"15","(33.4,41.1]","AboveAverage"
"3222",3222,45,"self-employed","married","tertiary","0",510,"0","0","unknown",6,"jun",2,-1,0,"unknown",639,"12","(41.1,48.8]","BelowAverage"
"3223",3223,36,"admin.","single","secondary","0",9002,"1","1","cellular",10,"jul",1,-1,0,"unknown",793,"16","(33.4,41.1]","AboveAverage"
"3224",3224,25,"blue-collar","single","secondary","0",2007,"0","0","cellular",12,"jan",2,-1,0,"unknown",265,"16","(17.9,25.7]","AboveAverage"
"3225",3225,36,"admin.","single","tertiary","0",364,"0","1","cellular",31,"aug",1,123,1,"failure",185,"11","(33.4,41.1]","BelowAverage"
"3226",3226,34,"services","single","secondary","0",528,"1","0","cellular",2,"sep",3,100,5,"other",121,"15","(33.4,41.1]","BelowAverage"
"3227",3227,49,"blue-collar","married","secondary","0",1264,"0","0","cellular",8,"aug",3,-1,0,"unknown",140,"10","(48.8,56.5]","BelowAverage"
"3228",3228,54,"retired","divorced","tertiary","0",3076,"0","0","cellular",27,"may",2,-1,0,"unknown",367,"15","(48.8,56.5]","AboveAverage"
"3229",3229,43,"admin.","single","secondary","0",733,"1","0","cellular",21,"aug",1,88,4,"success",126,"12","(41.1,48.8]","BelowAverage"
"3230",3230,59,"retired","married","primary","0",-182,"0","1","cellular",25,"jul",1,-1,0,"unknown",153,"11","(56.5,64.2]","Negative"
"3231",3231,37,"management","single","tertiary","0",254,"0","0","cellular",19,"oct",1,-1,0,"unknown",120,"10","(33.4,41.1]","BelowAverage"
"3232",3232,32,"admin.","divorced","secondary","0",714,"0","0","cellular",2,"feb",1,-1,0,"unknown",221,"13","(25.7,33.4]","BelowAverage"
"3233",3233,33,"blue-collar","married","secondary","0",687,"1","0","cellular",14,"may",2,370,1,"failure",72,"17","(25.7,33.4]","BelowAverage"
"3234",3234,38,"blue-collar","married","primary","0",481,"1","0","telephone",12,"may",5,-1,0,"unknown",114,"9","(33.4,41.1]","BelowAverage"
"3235",3235,35,"admin.","married","secondary","0",898,"1","0","cellular",9,"apr",1,-1,0,"unknown",214,"17","(33.4,41.1]","BelowAverage"
"3236",3236,32,"management","single","tertiary","0",2974,"1","0","cellular",24,"apr",1,4,1,"failure",227,"9","(25.7,33.4]","AboveAverage"
"3237",3237,26,"technician","single","secondary","0",33,"0","0","cellular",23,"jul",7,-1,0,"unknown",91,"13","(25.7,33.4]","BelowAverage"
"3238",3238,45,"technician","married","secondary","0",297,"0","0","cellular",28,"jan",2,-1,0,"unknown",210,"13","(41.1,48.8]","BelowAverage"
"3239",3239,46,"blue-collar","married","primary","0",101,"1","0","cellular",11,"may",1,364,5,"success",422,"9","(41.1,48.8]","BelowAverage"
"3240",3240,59,"retired","divorced","secondary","0",5583,"1","0","cellular",30,"apr",1,-1,0,"unknown",720,"10","(56.5,64.2]","AboveAverage"
"3241",3241,36,"services","single","secondary","0",0,"1","0","cellular",12,"may",6,-1,0,"unknown",398,"16","(33.4,41.1]","Negative"
"3242",3242,48,"technician","divorced","secondary","0",94,"1","0","cellular",12,"may",2,-1,0,"unknown",87,"11","(41.1,48.8]","BelowAverage"
"3243",3243,27,"blue-collar","married","primary","0",202,"0","1","cellular",22,"jul",1,-1,0,"unknown",41,"11","(25.7,33.4]","BelowAverage"
"3244",3244,47,"blue-collar","divorced","secondary","0",65,"1","0","unknown",9,"may",1,-1,0,"unknown",205,"12","(41.1,48.8]","BelowAverage"
"3245",3245,51,"admin.","married","tertiary","0",1463,"1","0","telephone",23,"jul",1,-1,0,"unknown",185,"10","(48.8,56.5]","BelowAverage"
"3246",3246,37,"services","married","secondary","0",775,"0","0","cellular",14,"aug",2,-1,0,"unknown",150,"15","(33.4,41.1]","BelowAverage"
"3247",3247,29,"services","single","secondary","0",184,"0","0","cellular",14,"jul",3,-1,0,"unknown",46,"10","(25.7,33.4]","BelowAverage"
"3248",3248,57,"retired","married","secondary","0",5313,"0","0","cellular",3,"jun",1,-1,0,"unknown",200,"14","(56.5,64.2]","AboveAverage"
"3249",3249,50,"management","divorced","secondary","0",458,"0","0","cellular",3,"feb",3,-1,0,"unknown",184,"16","(48.8,56.5]","BelowAverage"
"3250",3250,34,"blue-collar","married","tertiary","0",748,"1","1","cellular",6,"may",1,-1,0,"unknown",161,"16","(33.4,41.1]","BelowAverage"
"3251",3251,25,"technician","single","tertiary","0",1231,"0","0","cellular",31,"aug",2,-1,0,"unknown",271,"9","(17.9,25.7]","BelowAverage"
"3252",3252,39,"technician","single","unknown","0",45248,"1","0","unknown",6,"may",1,-1,0,"unknown",1623,"9","(33.4,41.1]","AboveAverage"
"3253",3253,34,"management","single","tertiary","0",682,"0","0","cellular",27,"aug",3,-1,0,"unknown",472,"9","(33.4,41.1]","BelowAverage"
"3254",3254,38,"management","married","secondary","0",0,"1","0","unknown",27,"may",2,-1,0,"unknown",233,"15","(33.4,41.1]","Negative"
"3255",3255,33,"admin.","married","secondary","0",89,"0","0","telephone",10,"jul",3,-1,0,"unknown",524,"11","(25.7,33.4]","BelowAverage"
"3256",3256,47,"services","married","secondary","0",49,"1","0","cellular",18,"may",4,-1,0,"unknown",250,"16","(41.1,48.8]","BelowAverage"
"3257",3257,48,"blue-collar","married","secondary","0",1230,"1","0","cellular",12,"nov",1,196,2,"success",169,"13","(41.1,48.8]","BelowAverage"
"3258",3258,51,"self-employed","divorced","primary","0",10924,"0","0","cellular",6,"may",2,-1,0,"unknown",106,"16","(48.8,56.5]","AboveAverage"
"3259",3259,37,"services","married","secondary","0",-349,"1","0","unknown",27,"may",5,-1,0,"unknown",319,"16","(33.4,41.1]","Negative"
"3260",3260,39,"housemaid","divorced","primary","0",239,"0","0","cellular",29,"aug",2,-1,0,"unknown",204,"16","(33.4,41.1]","BelowAverage"
"3261",3261,52,"admin.","divorced","secondary","0",121,"1","0","cellular",24,"jul",2,-1,0,"unknown",241,"17","(48.8,56.5]","BelowAverage"
"3262",3262,32,"technician","married","secondary","0",150,"0","1","cellular",7,"aug",2,-1,0,"unknown",231,"12","(25.7,33.4]","BelowAverage"
"3263",3263,27,"self-employed","single","tertiary","0",970,"1","0","cellular",13,"feb",2,-1,0,"unknown",55,"14","(25.7,33.4]","BelowAverage"
"3264",3264,37,"blue-collar","married","secondary","0",-4,"1","1","unknown",29,"may",1,-1,0,"unknown",381,"14","(33.4,41.1]","Negative"
"3265",3265,32,"services","single","secondary","0",2615,"0","0","cellular",19,"nov",1,-1,0,"unknown",853,"9","(25.7,33.4]","AboveAverage"
"3266",3266,53,"blue-collar","married","secondary","0",1777,"1","0","cellular",21,"nov",5,154,1,"failure",796,"14","(48.8,56.5]","AboveAverage"
"3267",3267,36,"technician","single","secondary","0",351,"0","0","cellular",25,"aug",3,-1,0,"unknown",88,"14","(33.4,41.1]","BelowAverage"
"3268",3268,80,"retired","married","primary","0",1468,"0","0","cellular",13,"jan",3,-1,0,"unknown",330,"17","(79.6,87.3]","BelowAverage"
"3269",3269,48,"blue-collar","married","primary","0",474,"1","1","unknown",3,"jul",1,-1,0,"unknown",414,"16","(41.1,48.8]","BelowAverage"
"3270",3270,43,"self-employed","married","tertiary","0",3003,"0","0","cellular",8,"aug",3,-1,0,"unknown",358,"16","(41.1,48.8]","AboveAverage"
"3271",3271,31,"management","single","tertiary","0",147,"0","0","cellular",9,"mar",1,181,2,"success",469,"10","(25.7,33.4]","BelowAverage"
"3272",3272,30,"technician","single","unknown","0",878,"1","0","cellular",15,"may",3,298,3,"other",173,"10","(25.7,33.4]","BelowAverage"
"3273",3273,40,"unemployed","divorced","secondary","0",1694,"0","0","cellular",12,"aug",6,-1,0,"unknown",473,"10","(33.4,41.1]","AboveAverage"
"3274",3274,29,"student","single","secondary","0",459,"0","0","cellular",15,"dec",3,189,19,"other",279,"14","(25.7,33.4]","BelowAverage"
"3275",3275,34,"technician","single","secondary","0",2085,"0","0","cellular",10,"aug",3,182,2,"success",356,"13","(33.4,41.1]","AboveAverage"
"3276",3276,49,"blue-collar","divorced","primary","0",235,"0","0","cellular",29,"jan",1,-1,0,"unknown",626,"10","(48.8,56.5]","BelowAverage"
"3277",3277,32,"management","single","tertiary","0",520,"0","0","cellular",3,"feb",2,-1,0,"unknown",443,"17","(25.7,33.4]","BelowAverage"
"3278",3278,46,"services","married","secondary","0",379,"0","0","unknown",11,"jun",2,-1,0,"unknown",886,"15","(41.1,48.8]","BelowAverage"
"3279",3279,26,"admin.","single","secondary","0",1099,"0","0","cellular",15,"jan",2,225,13,"other",99,"14","(25.7,33.4]","BelowAverage"
"3280",3280,37,"services","married","secondary","0",-21,"1","1","unknown",23,"may",2,-1,0,"unknown",61,"16","(33.4,41.1]","Negative"
"3281",3281,35,"management","single","secondary","0",3384,"1","0","cellular",31,"jul",2,-1,0,"unknown",372,"15","(33.4,41.1]","AboveAverage"
"3282",3282,31,"management","married","secondary","0",0,"0","0","cellular",11,"aug",1,-1,0,"unknown",720,"10","(25.7,33.4]","Negative"
"3283",3283,31,"blue-collar","married","primary","0",298,"1","1","unknown",2,"jun",1,-1,0,"unknown",232,"9","(25.7,33.4]","BelowAverage"
"3284",3284,42,"services","married","tertiary","0",4216,"0","0","cellular",12,"jun",2,-1,0,"unknown",186,"11","(41.1,48.8]","AboveAverage"
"3285",3285,53,"management","single","primary","0",208,"1","0","unknown",19,"may",9,-1,0,"unknown",179,"16","(48.8,56.5]","BelowAverage"
"3286",3286,44,"self-employed","single","tertiary","0",1367,"1","0","cellular",13,"apr",3,146,1,"other",1232,"15","(41.1,48.8]","BelowAverage"
"3287",3287,56,"admin.","married","secondary","0",11,"0","0","unknown",13,"may",3,-1,0,"unknown",42,"10","(48.8,56.5]","BelowAverage"
"3288",3288,41,"self-employed","divorced","tertiary","0",1256,"0","0","telephone",9,"feb",3,-1,0,"unknown",147,"14","(33.4,41.1]","BelowAverage"
"3289",3289,28,"technician","single","tertiary","0",183,"1","1","unknown",28,"may",2,-1,0,"unknown",62,"12","(25.7,33.4]","BelowAverage"
"3290",3290,31,"student","single","tertiary","0",64,"0","0","cellular",2,"jun",2,-1,0,"unknown",261,"10","(25.7,33.4]","BelowAverage"
"3291",3291,54,"blue-collar","married","primary","0",211,"0","0","unknown",19,"jun",2,-1,0,"unknown",200,"11","(48.8,56.5]","BelowAverage"
"3292",3292,31,"management","married","tertiary","0",4328,"0","0","cellular",12,"oct",4,165,14,"success",203,"9","(25.7,33.4]","AboveAverage"
"3293",3293,45,"admin.","married","secondary","0",248,"0","0","cellular",16,"jul",2,-1,0,"unknown",212,"12","(41.1,48.8]","BelowAverage"
"3294",3294,46,"management","married","tertiary","0",1375,"1","0","cellular",17,"nov",3,-1,0,"unknown",308,"14","(41.1,48.8]","BelowAverage"
"3295",3295,31,"admin.","married","secondary","0",223,"0","0","cellular",6,"may",1,-1,0,"unknown",297,"10","(25.7,33.4]","BelowAverage"
"3296",3296,55,"blue-collar","married","secondary","0",2854,"1","0","cellular",7,"may",1,-1,0,"unknown",312,"14","(48.8,56.5]","AboveAverage"
"3297",3297,30,"admin.","married","secondary","0",874,"1","0","cellular",22,"jul",2,-1,0,"unknown",93,"16","(25.7,33.4]","BelowAverage"
"3298",3298,32,"technician","divorced","secondary","0",-262,"1","0","telephone",28,"aug",24,-1,0,"unknown",85,"13","(25.7,33.4]","Negative"
