"Id_duplicate","Id","Age","Job","Marital","Education","Default","Balance","HHInsurance","CarLoan","Communication","LastContactDay","LastContactMonth","NoOfContacts","DaysPassed","PrevAttempts","Outcome","CarInsurance","CallDuration","CallHour","AgeBinEW","AgeBinEF","BalanceBin","BalanceBinEF","WithinMonth","WithinMonthEF","PrevAttempsToDaysPassed","PAtDPEF"
"3008",3008,31,"unemployed","divorced","tertiary","0",756,"0","0","cellular",20,"jul",2,-1,0,"unknown","1",355,"12","(25.7,33.4]","[18,32)","BelowAverage","[  549, 1075)","MidMonth","[17,21)",0,"0.00000"
"3009",3009,46,"blue-collar","married","secondary","0",7,"0","0","unknown",17,"jun",2,-1,0,"unknown","0",110,"12","(41.1,48.8]","[44,52)","BelowAverage","[-3058,   14)","MidMonth","[17,21)",0,"0.00000"
"3010",3010,55,"management","single","secondary","0",1507,"1","0","cellular",30,"jul",3,-1,0,"unknown","0",114,"9","(48.8,56.5]","[52,95]","BelowAverage","[ 1075, 2557)","LateMonth","[27,31]",0,"0.00000"
"3011",3011,62,"blue-collar","married","secondary","0",272,"0","0","cellular",11,"aug",1,286,2,"failure","1",146,"10","(56.5,64.2]","[52,95]","BelowAverage","[  229,  549)","MidMonth","[ 7,12)",0.006993007,"[0.00482,8.00000]"
"3012",3012,22,"student","single","tertiary","0",691,"0","0","cellular",19,"aug",1,-1,0,"unknown","1",338,"13","(17.9,25.7]","[18,32)","BelowAverage","[  549, 1075)","MidMonth","[17,21)",0,"0.00000"
"3013",3013,38,"unemployed","single","secondary","0",2470,"1","0","cellular",4,"feb",1,230,1,"other","0",131,"10","(33.4,41.1]","[37,44)","AboveAverage","[ 1075, 2557)","EarlyMonth","[ 1, 7)",0.004347826,"[0.00119,0.00482)"
"3014",3014,44,"management","married","tertiary","0",1058,"0","0","cellular",11,"mar",3,-1,0,"unknown","1",188,"9","(41.1,48.8]","[44,52)","BelowAverage","[  549, 1075)","MidMonth","[ 7,12)",0,"0.00000"
"3015",3015,38,"management","single","tertiary","0",3141,"0","0","cellular",9,"nov",4,189,2,"success","1",347,"12","(33.4,41.1]","[37,44)","AboveAverage","[ 2557,52587]","EarlyMonth","[ 7,12)",0.01058201,"[0.00482,8.00000]"
"3016",3016,69,"retired","married","secondary","0",2473,"0","0","cellular",8,"jul",3,-1,0,"unknown","1",967,"14","(64.2,71.9]","[52,95]","AboveAverage","[ 1075, 2557)","EarlyMonth","[ 7,12)",0,"0.00000"
"3017",3017,29,"services","single","secondary","0",1934,"0","0","cellular",29,"sep",1,-1,0,"unknown","1",271,"11","(25.7,33.4]","[18,32)","AboveAverage","[ 1075, 2557)","LateMonth","[27,31]",0,"0.00000"
"3018",3018,56,"technician","divorced","secondary","0",3450,"0","0","cellular",10,"aug",1,181,2,"success","1",507,"9","(48.8,56.5]","[52,95]","AboveAverage","[ 2557,52587]","EarlyMonth","[ 7,12)",0.01104972,"[0.00482,8.00000]"
"3019",3019,53,"admin.","married","secondary","0",459,"0","0","cellular",5,"apr",1,-1,0,"unknown","1",558,"15","(48.8,56.5]","[52,95]","BelowAverage","[  229,  549)","EarlyMonth","[ 1, 7)",0,"0.00000"
"3020",3020,39,"management","divorced","tertiary","0",224,"0","0","cellular",2,"jul",2,88,1,"success","1",194,"13","(33.4,41.1]","[37,44)","BelowAverage","[   14,  229)","EarlyMonth","[ 1, 7)",0.01136364,"[0.00482,8.00000]"
"3021",3021,31,"management","single","tertiary","0",515,"0","0","cellular",1,"jun",5,-1,0,"unknown","1",296,"16","(25.7,33.4]","[18,32)","BelowAverage","[  229,  549)","EarlyMonth","[ 1, 7)",0,"0.00000"
"3022",3022,31,"technician","single","tertiary","0",1887,"0","1","cellular",20,"nov",2,183,1,"failure","0",225,"16","(25.7,33.4]","[18,32)","AboveAverage","[ 1075, 2557)","MidMonth","[17,21)",0.005464481,"[0.00482,8.00000]"
"3023",3023,31,"technician","single","tertiary","0",3729,"1","0","unknown",2,"jun",8,-1,0,"unknown","0",192,"13","(25.7,33.4]","[18,32)","AboveAverage","[ 2557,52587]","EarlyMonth","[ 1, 7)",0,"0.00000"
"3024",3024,31,"entrepreneur","married","tertiary","0",425,"1","0","cellular",11,"may",2,-1,0,"unknown","0",96,"10","(25.7,33.4]","[18,32)","BelowAverage","[  229,  549)","MidMonth","[ 7,12)",0,"0.00000"
"3025",3025,39,"management","married","secondary","0",215,"0","0","cellular",11,"aug",4,-1,0,"unknown","1",1141,"17","(33.4,41.1]","[37,44)","BelowAverage","[   14,  229)","MidMonth","[ 7,12)",0,"0.00000"
"3026",3026,52,"blue-collar","married","primary","0",2091,"0","0","cellular",6,"aug",2,-1,0,"unknown","0",181,"17","(48.8,56.5]","[52,95]","AboveAverage","[ 1075, 2557)","EarlyMonth","[ 1, 7)",0,"0.00000"
"3027",3027,40,"management","married","tertiary","0",9366,"0","0","cellular",11,"nov",3,-1,0,"unknown","1",69,"11","(33.4,41.1]","[37,44)","AboveAverage","[ 2557,52587]","MidMonth","[ 7,12)",0,"0.00000"
"3028",3028,35,"services","married","secondary","0",-489,"1","0","unknown",9,"jun",2,-1,0,"unknown","0",90,"13","(33.4,41.1]","[32,37)","Negative","[-3058,   14)","EarlyMonth","[ 7,12)",0,"0.00000"
"3029",3029,28,"student","single","secondary","0",949,"1","0","unknown",28,"may",1,-1,0,"unknown","1",1730,"10","(25.7,33.4]","[18,32)","BelowAverage","[  549, 1075)","LateMonth","[27,31]",0,"0.00000"
"3030",3030,25,"student","single","secondary","0",331,"0","0","telephone",26,"aug",4,-1,0,"unknown","1",170,"17","(17.9,25.7]","[18,32)","BelowAverage","[  229,  549)","LateMonth","[21,27)",0,"0.00000"
"3031",3031,28,"admin.","single","tertiary","0",373,"1","0","cellular",14,"aug",1,79,4,"other","0",78,"14","(25.7,33.4]","[18,32)","BelowAverage","[  229,  549)","MidMonth","[12,17)",0.05063291,"[0.00482,8.00000]"
"3032",3032,44,"blue-collar","divorced","secondary","0",558,"1","0","unknown",7,"may",1,-1,0,"unknown","0",485,"9","(41.1,48.8]","[44,52)","BelowAverage","[  549, 1075)","EarlyMonth","[ 7,12)",0,"0.00000"
"3033",3033,28,"student","single","tertiary","0",290,"1","0","telephone",27,"nov",1,-1,0,"unknown","0",24,"16","(25.7,33.4]","[18,32)","BelowAverage","[  229,  549)","LateMonth","[27,31]",0,"0.00000"
"3034",3034,29,"admin.","single","secondary","0",210,"0","1","cellular",8,"jul",1,-1,0,"unknown","0",140,"9","(25.7,33.4]","[18,32)","BelowAverage","[   14,  229)","EarlyMonth","[ 7,12)",0,"0.00000"
"3035",3035,36,"management","married","tertiary","0",23,"0","0","cellular",26,"aug",11,-1,0,"unknown","0",133,"10","(33.4,41.1]","[32,37)","BelowAverage","[   14,  229)","LateMonth","[21,27)",0,"0.00000"
"3036",3036,50,"management","married","secondary","0",2717,"1","0","cellular",18,"nov",1,-1,0,"unknown","0",188,"17","(48.8,56.5]","[44,52)","AboveAverage","[ 2557,52587]","MidMonth","[17,21)",0,"0.00000"
"3037",3037,35,"entrepreneur","married","tertiary","0",0,"0","0","cellular",5,"may",1,168,4,"failure","0",74,"15","(33.4,41.1]","[32,37)","Negative","[-3058,   14)","EarlyMonth","[ 1, 7)",0.02380952,"[0.00482,8.00000]"
"3038",3038,48,"technician","married","secondary","0",10655,"0","0","telephone",31,"jul",3,-1,0,"unknown","0",5,"10","(41.1,48.8]","[44,52)","AboveAverage","[ 2557,52587]","LateMonth","[27,31]",0,"0.00000"
"3039",3039,49,"services","married","secondary","0",823,"0","0","cellular",8,"aug",4,-1,0,"unknown","1",780,"14","(48.8,56.5]","[44,52)","BelowAverage","[  549, 1075)","EarlyMonth","[ 7,12)",0,"0.00000"
"3040",3040,47,"blue-collar","married","secondary","0",243,"1","0","cellular",4,"feb",1,246,4,"failure","0",220,"17","(41.1,48.8]","[44,52)","BelowAverage","[  229,  549)","EarlyMonth","[ 1, 7)",0.01626016,"[0.00482,8.00000]"
"3041",3041,33,"blue-collar","married","primary","0",217,"1","0","cellular",20,"apr",1,339,3,"failure","0",198,"11","(25.7,33.4]","[32,37)","BelowAverage","[   14,  229)","MidMonth","[17,21)",0.008849558,"[0.00482,8.00000]"
"3042",3042,35,"services","single","primary","0",167,"0","1","cellular",11,"jul",2,-1,0,"unknown","1",614,"10","(33.4,41.1]","[32,37)","BelowAverage","[   14,  229)","MidMonth","[ 7,12)",0,"0.00000"
"3043",3043,31,"management","married","tertiary","0",1812,"0","0","cellular",30,"apr",1,-1,0,"unknown","1",461,"16","(25.7,33.4]","[18,32)","AboveAverage","[ 1075, 2557)","LateMonth","[27,31]",0,"0.00000"
"3044",3044,54,"blue-collar","married","primary","0",433,"1","0","cellular",20,"apr",5,-1,0,"unknown","0",252,"17","(48.8,56.5]","[52,95]","BelowAverage","[  229,  549)","MidMonth","[17,21)",0,"0.00000"
"3045",3045,25,"services","single","secondary","0",2311,"0","1","cellular",21,"jul",2,-1,0,"unknown","1",1105,"11","(17.9,25.7]","[18,32)","AboveAverage","[ 1075, 2557)","LateMonth","[21,27)",0,"0.00000"
"3046",3046,39,"blue-collar","married","primary","0",7304,"1","0","unknown",28,"may",1,-1,0,"unknown","0",216,"12","(33.4,41.1]","[37,44)","AboveAverage","[ 2557,52587]","LateMonth","[27,31]",0,"0.00000"
"3047",3047,52,"unemployed","divorced","secondary","0",230,"0","0","cellular",24,"dec",2,-1,0,"unknown","1",422,"12","(48.8,56.5]","[52,95]","BelowAverage","[  229,  549)","LateMonth","[21,27)",0,"0.00000"
"3048",3048,34,"management","single","tertiary","0",26575,"0","0","cellular",18,"nov",1,-1,0,"unknown","0",93,"9","(33.4,41.1]","[32,37)","AboveAverage","[ 2557,52587]","MidMonth","[17,21)",0,"0.00000"
"3049",3049,27,"management","single","tertiary","0",338,"0","1","cellular",7,"jul",1,-1,0,"unknown","0",535,"14","(25.7,33.4]","[18,32)","BelowAverage","[  229,  549)","EarlyMonth","[ 7,12)",0,"0.00000"
"3050",3050,27,"technician","married","secondary","0",2183,"1","1","unknown",21,"may",1,-1,0,"unknown","1",857,"10","(25.7,33.4]","[18,32)","AboveAverage","[ 1075, 2557)","LateMonth","[21,27)",0,"0.00000"
"3051",3051,35,"blue-collar","married","tertiary","0",5271,"1","0","cellular",14,"apr",2,-1,0,"unknown","0",119,"17","(33.4,41.1]","[32,37)","AboveAverage","[ 2557,52587]","MidMonth","[12,17)",0,"0.00000"
"3052",3052,33,"blue-collar","married","secondary","0",315,"0","0","cellular",4,"feb",3,-1,0,"unknown","1",146,"9","(25.7,33.4]","[32,37)","BelowAverage","[  229,  549)","EarlyMonth","[ 1, 7)",0,"0.00000"
"3053",3053,36,"services","single","secondary","0",1227,"1","1","cellular",4,"may",5,341,3,"failure","1",775,"9","(33.4,41.1]","[32,37)","BelowAverage","[ 1075, 2557)","EarlyMonth","[ 1, 7)",0.008797654,"[0.00482,8.00000]"
"3054",3054,38,"management","married","secondary","0",336,"1","0","cellular",20,"apr",3,-1,0,"unknown","0",259,"13","(33.4,41.1]","[37,44)","BelowAverage","[  229,  549)","MidMonth","[17,21)",0,"0.00000"
"3055",3055,46,"technician","married","secondary","0",3434,"0","1","cellular",27,"feb",1,-1,0,"unknown","1",115,"10","(41.1,48.8]","[44,52)","AboveAverage","[ 2557,52587]","LateMonth","[27,31]",0,"0.00000"
"3056",3056,18,"student","single","unknown","0",3,"0","0","cellular",25,"aug",2,-1,0,"unknown","1",130,"12","(17.9,25.7]","[18,32)","BelowAverage","[-3058,   14)","LateMonth","[21,27)",0,"0.00000"
"3057",3057,33,"technician","divorced","secondary","0",488,"0","0","cellular",5,"aug",2,-1,0,"unknown","0",332,"9","(25.7,33.4]","[32,37)","BelowAverage","[  229,  549)","EarlyMonth","[ 1, 7)",0,"0.00000"
"3058",3058,23,"technician","single","unknown","0",710,"1","0","unknown",19,"may",6,-1,0,"unknown","0",374,"10","(17.9,25.7]","[18,32)","BelowAverage","[  549, 1075)","MidMonth","[17,21)",0,"0.00000"
"3059",3059,32,"blue-collar","single","primary","0",60,"1","0","cellular",28,"jul",2,-1,0,"unknown","0",136,"10","(25.7,33.4]","[32,37)","BelowAverage","[   14,  229)","LateMonth","[27,31]",0,"0.00000"
"3060",3060,37,"management","married","tertiary","0",255,"0","0","cellular",24,"feb",2,183,10,"success","1",562,"14","(33.4,41.1]","[37,44)","BelowAverage","[  229,  549)","LateMonth","[21,27)",0.05464481,"[0.00482,8.00000]"
"3061",3061,39,"services","single","secondary","0",1048,"1","0","cellular",15,"jun",1,32,1,"failure","0",108,"13","(33.4,41.1]","[37,44)","BelowAverage","[  549, 1075)","MidMonth","[12,17)",0.03125,"[0.00482,8.00000]"
"3062",3062,21,"student","single","unknown","0",53,"0","0","cellular",14,"jun",1,-1,0,"unknown","1",270,"9","(17.9,25.7]","[18,32)","BelowAverage","[   14,  229)","MidMonth","[12,17)",0,"0.00000"
"3063",3063,49,"technician","married","secondary","0",0,"1","1","cellular",21,"jul",1,-1,0,"unknown","0",95,"10","(48.8,56.5]","[44,52)","Negative","[-3058,   14)","LateMonth","[21,27)",0,"0.00000"
"3064",3064,54,"blue-collar","divorced","primary","0",10374,"1","0","cellular",20,"nov",2,189,2,"other","0",283,"12","(48.8,56.5]","[52,95]","AboveAverage","[ 2557,52587]","MidMonth","[17,21)",0.01058201,"[0.00482,8.00000]"
"3065",3065,36,"technician","married","tertiary","0",911,"1","1","cellular",25,"may",2,21,3,"failure","1",117,"11","(33.4,41.1]","[32,37)","BelowAverage","[  549, 1075)","LateMonth","[21,27)",0.1428571,"[0.00482,8.00000]"
"3066",3066,52,"management","married","tertiary","0",1453,"0","0","telephone",29,"jul",21,-1,0,"unknown","0",254,"17","(48.8,56.5]","[52,95]","BelowAverage","[ 1075, 2557)","LateMonth","[27,31]",0,"0.00000"
"3067",3067,55,"housemaid","divorced","tertiary","0",1241,"0","0","cellular",21,"nov",7,154,5,"failure","0",48,"17","(48.8,56.5]","[52,95]","BelowAverage","[ 1075, 2557)","LateMonth","[21,27)",0.03246753,"[0.00482,8.00000]"
"3068",3068,81,"retired","divorced","primary","0",949,"0","0","cellular",27,"sep",2,280,1,"other","1",188,"16","(79.6,87.3]","[52,95]","BelowAverage","[  549, 1075)","LateMonth","[27,31]",0.003571429,"[0.00119,0.00482)"
"3069",3069,47,"technician","married","secondary","0",-107,"0","0","cellular",8,"jul",2,-1,0,"unknown","0",236,"12","(41.1,48.8]","[44,52)","Negative","[-3058,   14)","EarlyMonth","[ 7,12)",0,"0.00000"
"3070",3070,35,"housemaid","divorced","secondary","0",39,"0","0","cellular",31,"jul",2,-1,0,"unknown","0",149,"15","(33.4,41.1]","[32,37)","BelowAverage","[   14,  229)","LateMonth","[27,31]",0,"0.00000"
"3071",3071,24,"blue-collar","single","primary","0",388,"1","0","cellular",15,"may",2,-1,0,"unknown","0",193,"14","(17.9,25.7]","[18,32)","BelowAverage","[  229,  549)","MidMonth","[12,17)",0,"0.00000"
"3072",3072,35,"self-employed","married","tertiary","0",3698,"1","0","cellular",5,"mar",1,-1,0,"unknown","1",106,"14","(33.4,41.1]","[32,37)","AboveAverage","[ 2557,52587]","EarlyMonth","[ 1, 7)",0,"0.00000"
"3073",3073,46,"technician","married","tertiary","0",53,"0","0","unknown",12,"jun",3,-1,0,"unknown","0",12,"14","(41.1,48.8]","[44,52)","BelowAverage","[   14,  229)","MidMonth","[12,17)",0,"0.00000"
"3074",3074,38,"technician","single","secondary","0",61,"1","0","cellular",13,"may",1,359,8,"failure","0",109,"11","(33.4,41.1]","[37,44)","BelowAverage","[   14,  229)","MidMonth","[12,17)",0.02228412,"[0.00482,8.00000]"
"3075",3075,46,"services","married","secondary","0",244,"0","0","cellular",21,"aug",2,-1,0,"unknown","0",139,"9","(41.1,48.8]","[44,52)","BelowAverage","[  229,  549)","LateMonth","[21,27)",0,"0.00000"
"3076",3076,33,"blue-collar","married","secondary","0",1130,"1","0","cellular",7,"apr",1,-1,0,"unknown","0",1063,"9","(25.7,33.4]","[32,37)","BelowAverage","[ 1075, 2557)","EarlyMonth","[ 7,12)",0,"0.00000"
"3077",3077,27,"technician","single","secondary","0",218,"1","0","cellular",14,"may",2,352,1,"failure","0",1462,"9","(25.7,33.4]","[18,32)","BelowAverage","[   14,  229)","MidMonth","[12,17)",0.002840909,"[0.00119,0.00482)"
"3078",3078,47,"services","married","secondary","0",223,"0","0","cellular",15,"may",2,-1,0,"unknown","0",133,"11","(41.1,48.8]","[44,52)","BelowAverage","[   14,  229)","MidMonth","[12,17)",0,"0.00000"
"3079",3079,51,"housemaid","married","primary","0",605,"0","0","cellular",28,"aug",14,-1,0,"unknown","0",270,"15","(48.8,56.5]","[44,52)","BelowAverage","[  549, 1075)","LateMonth","[27,31]",0,"0.00000"
"3080",3080,31,"technician","divorced","secondary","0",646,"1","0","unknown",30,"may",3,-1,0,"unknown","0",294,"13","(25.7,33.4]","[18,32)","BelowAverage","[  549, 1075)","LateMonth","[27,31]",0,"0.00000"
"3081",3081,33,"blue-collar","married","primary","0",3512,"1","0","cellular",19,"nov",1,183,2,"failure","0",251,"9","(25.7,33.4]","[32,37)","AboveAverage","[ 2557,52587]","MidMonth","[17,21)",0.01092896,"[0.00482,8.00000]"
"3082",3082,42,"blue-collar","single","secondary","0",583,"0","0","cellular",28,"jan",3,-1,0,"unknown","0",567,"13","(41.1,48.8]","[37,44)","BelowAverage","[  549, 1075)","LateMonth","[27,31]",0,"0.00000"
"3083",3083,26,"services","married","secondary","0",0,"1","0","cellular",18,"may",4,-1,0,"unknown","0",130,"15","(25.7,33.4]","[18,32)","Negative","[-3058,   14)","MidMonth","[17,21)",0,"0.00000"
"3084",3084,54,"technician","married","secondary","0",0,"0","0","cellular",6,"nov",5,192,8,"other","1",464,"11","(48.8,56.5]","[52,95]","Negative","[-3058,   14)","EarlyMonth","[ 1, 7)",0.04166667,"[0.00482,8.00000]"
"3085",3085,35,"management","single","tertiary","0",5958,"1","0","cellular",22,"mar",1,-1,0,"unknown","1",215,"14","(33.4,41.1]","[32,37)","AboveAverage","[ 2557,52587]","LateMonth","[21,27)",0,"0.00000"
"3086",3086,36,"housemaid","married","secondary","0",419,"1","0","unknown",30,"may",1,-1,0,"unknown","0",251,"10","(33.4,41.1]","[32,37)","BelowAverage","[  229,  549)","LateMonth","[27,31]",0,"0.00000"
"3087",3087,42,"blue-collar","married","secondary","0",2717,"1","1","cellular",20,"apr",2,270,2,"failure","0",181,"13","(41.1,48.8]","[37,44)","AboveAverage","[ 2557,52587]","MidMonth","[17,21)",0.007407407,"[0.00482,8.00000]"
"3088",3088,58,"management","married","tertiary","0",361,"0","0","cellular",14,"aug",2,-1,0,"unknown","0",503,"9","(56.5,64.2]","[52,95]","BelowAverage","[  229,  549)","MidMonth","[12,17)",0,"0.00000"
"3089",3089,55,"retired","married","primary","0",3876,"0","0","cellular",21,"nov",1,-1,0,"unknown","0",54,"13","(48.8,56.5]","[52,95]","AboveAverage","[ 2557,52587]","LateMonth","[21,27)",0,"0.00000"
"3090",3090,45,"blue-collar","divorced","primary","0",-207,"0","0","cellular",15,"jul",2,-1,0,"unknown","1",878,"9","(41.1,48.8]","[44,52)","Negative","[-3058,   14)","MidMonth","[12,17)",0,"0.00000"
"3091",3091,43,"management","married","tertiary","0",149,"1","0","unknown",23,"jun",2,-1,0,"unknown","1",662,"17","(41.1,48.8]","[37,44)","BelowAverage","[   14,  229)","LateMonth","[21,27)",0,"0.00000"
"3092",3092,25,"blue-collar","single","secondary","0",1857,"1","0","cellular",12,"oct",1,91,12,"success","1",187,"10","(17.9,25.7]","[18,32)","AboveAverage","[ 1075, 2557)","MidMonth","[12,17)",0.1318681,"[0.00482,8.00000]"
"3093",3093,27,"services","single","secondary","0",302,"0","0","cellular",8,"jan",1,189,1,"success","0",151,"12","(25.7,33.4]","[18,32)","BelowAverage","[  229,  549)","EarlyMonth","[ 7,12)",0.005291005,"[0.00482,8.00000]"
"3094",3094,59,"retired","single","secondary","0",2,"0","0","telephone",2,"feb",1,-1,0,"unknown","1",935,"11","(56.5,64.2]","[52,95]","BelowAverage","[-3058,   14)","EarlyMonth","[ 1, 7)",0,"0.00000"
"3095",3095,38,"management","divorced","tertiary","0",4335,"1","0","cellular",18,"may",7,179,1,"failure","0",157,"14","(33.4,41.1]","[37,44)","AboveAverage","[ 2557,52587]","MidMonth","[17,21)",0.005586592,"[0.00482,8.00000]"
"3096",3096,40,"services","married","secondary","0",1293,"1","0","cellular",13,"apr",3,-1,0,"unknown","0",128,"11","(33.4,41.1]","[37,44)","BelowAverage","[ 1075, 2557)","MidMonth","[12,17)",0,"0.00000"
"3097",3097,32,"management","single","tertiary","0",229,"1","0","cellular",18,"may",1,-1,0,"unknown","0",345,"13","(25.7,33.4]","[32,37)","BelowAverage","[  229,  549)","MidMonth","[17,21)",0,"0.00000"
"3098",3098,32,"services","single","secondary","0",6983,"0","0","cellular",7,"aug",1,-1,0,"unknown","1",255,"16","(25.7,33.4]","[32,37)","AboveAverage","[ 2557,52587]","EarlyMonth","[ 7,12)",0,"0.00000"
"3099",3099,42,"admin.","divorced","secondary","0",2129,"0","0","cellular",13,"aug",1,182,2,"other","1",633,"15","(41.1,48.8]","[37,44)","AboveAverage","[ 1075, 2557)","MidMonth","[12,17)",0.01098901,"[0.00482,8.00000]"
"3100",3100,38,"blue-collar","divorced","secondary","0",0,"1","0","cellular",21,"oct",1,183,4,"success","1",576,"14","(33.4,41.1]","[37,44)","Negative","[-3058,   14)","LateMonth","[21,27)",0.02185792,"[0.00482,8.00000]"
"3101",3101,76,"retired","married","tertiary","0",2991,"0","0","cellular",22,"oct",1,183,1,"success","1",344,"12","(71.9,79.6]","[52,95]","AboveAverage","[ 2557,52587]","LateMonth","[21,27)",0.005464481,"[0.00482,8.00000]"
"3102",3102,53,"management","married","tertiary","0",3634,"0","0","cellular",7,"may",4,88,8,"success","1",211,"10","(48.8,56.5]","[52,95]","AboveAverage","[ 2557,52587]","EarlyMonth","[ 7,12)",0.09090909,"[0.00482,8.00000]"
"3103",3103,54,"technician","married","secondary","0",1076,"0","0","cellular",28,"jan",1,-1,0,"unknown","0",338,"11","(48.8,56.5]","[52,95]","BelowAverage","[ 1075, 2557)","LateMonth","[27,31]",0,"0.00000"
